Ticker,Sector,Latest_Headline,Forecast_Score,Forecast_Direction,Actual_Direction,Actual_Return_Pct,Streak_Days,Streak_Return,Momentum,Date,News_Source,News_Time,Headline_Count,Severity,Impact,Signal_Quality,News_URL,Technical_Score,Tech_Signals,Fundamental_Score,Fund_Concern,Macro_Score,Macro_Context,Composite_Score,Composite_Direction,Composite_Severity,BT_Swing,BT_1M,BT_3M,BT_6M,BT_1M_N,BT_Total_Preds,BT_Forward_Days,BT_Threshold,BT_Category,Est_Horizon,BT_ATR_Pct,BT_SL_Level,TR_total_trades,TR_wins,TR_losses,TR_win_rate,TR_avg_win_pct,TR_avg_loss_pct,TR_profit_factor,TR_total_return_pct,TR_avg_holding_days,TR_long_trades,TR_short_trades,TR_long_win_rate,TR_short_win_rate,TR_stop_loss_exits,TR_signal_flip_exits,Tech_Score,News_Score,Fund_Score,Direction_Label,Horizon,Category,Hit,BT_Accuracy,BT_PF,BT_Trades,BT_Signal_Rate,N_Catalysts,News_Direction,Corrected,BT_Avg_SL,Momentum_Direction
CEMPRO,,,,,,1.08,,,,2026-07-13,,,,,,,,,,,,1.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
DOMS,,,,,,-0.7,,,,2026-07-13,,,,,,,,,,,,1.6,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MID,,,,,,,,,,0.0
DIXON,,,,,,0.51,,,,2026-07-13,,,,,,,,,,,,6.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.2,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ELGIEQUIP,,,,,,-0.55,,,,2026-07-13,,,,,,,,,,,,1.6,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,NEUTRAL,,MID,,,,,,,,,,0.0
ENDURANCE,,,,,,0.44,,,,2026-07-13,,,,,,,,,,,,-5.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
GABRIEL,,,,,,1.14,,,,2026-07-13,,,,,,,,,,,,-5.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MEDANTA,,,,,,-0.66,,,,2026-07-13,,,,,,,,,,,,3.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
GRANULES,,,,,,0.88,,,,2026-07-13,,,,,,,,,,,,3.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
GRAVITA,,,,,,-0.46,,,,2026-07-13,,,,,,,,,,,,1.6,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MID,,,,,,,,,,0.0
HSCL,,,,,,0.4,,,,2026-07-13,,,,,,,,,,,,-0.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
HINDZINC,,,,,,-0.81,,,,2026-07-13,,,,,,,,,,,,-0.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
INDHOTEL,,,,,,-1.83,,,,2026-07-13,,,,,,,,,,,,-5.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
JSL,,,,,,-1.82,,,,2026-07-13,,,,,,,,,,,,-0.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
KPIL,,,,,,-0.76,,,,2026-07-13,,,,,,,,,,,,1.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
LODHA,,,,,,-1.81,,,,2026-07-13,,,,,,,,,,,,14.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
LUPIN,,,,,,-0.15,,,,2026-07-13,,,,,,,,,,,,3.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MRF,,,,,,-2.34,,,,2026-07-13,,,,,,,,,,,,-5.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MANKIND,,,,,,-0.7,,,,2026-07-13,,,,,,,,,,,,3.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MARICO,,,,,,-0.67,,,,2026-07-13,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MAXHEALTH,,,,,,-0.17,,,,2026-07-13,,,,,,,,,,,,3.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MSUMI,,,,,,1.0,,,,2026-07-13,,,,,,,,,,,,-5.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MPHASIS,,,,,,2.95,,,,2026-07-13,,,,,,,,,,,,6.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MCX,,,,,,0.41,,,,2026-07-13,,,,,,,,,,,,-1.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NMDC,,,,,,-0.93,,,,2026-07-13,,,,,,,,,,,,-0.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NATIONALUM,,,,,,0.1,,,,2026-07-13,,,,,,,,,,,,-0.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NAVINFLUOR,,,,,,-0.97,,,,2026-07-13,,,,,,,,,,,,-0.7,,-25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.0,0.0,5.0,NEGATIVE,,LARGE,,,,,,,,,,-1.0
NETWEB,,,,,,2.21,,,,2026-07-13,,,,,,,,,,,,6.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
OBEROIRLTY,,,,,,0.02,,,,2026-07-13,,,,,,,,,,,,14.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ONGC,,,,,,1.42,,,,2026-07-13,,,,,,,,,,,,2.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,29.4,15.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
OFSS,,,,,,0.82,,,,2026-07-13,,,,,,,,,,,,6.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
PAGEIND,,,,,,1.42,,,,2026-07-13,,,,,,,,,,,,-5.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
PATANJALI,,,,,,-1.2,,,,2026-07-13,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
RRKABEL,,,,,,6.7,,,,2026-07-13,,,,,,,,,,,,1.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
SARDAEN,,,,,,-0.18,,,,2026-07-13,,,,,,,,,,,,-0.7,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,NEUTRAL,,MID,,,,,,,,,,0.0
SOLARINDS,,,,,,-0.44,,,,2026-07-13,,,,,,,,,,,,-0.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
TBOTEK,,,,,,-0.05,,,,2026-07-13,,,,,,,,,,,,-5.7,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,NEUTRAL,,MID,,,,,,,,,,0.0
TCS,,,,,,5.44,,,,2026-07-13,,,,,,,,,,,,6.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,53.3,10.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
TRENT,,,,,,-0.09,,,,2026-07-13,,,,,,,,,,,,-5.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
UNOMINDA,,,,,,-1.18,,,,2026-07-13,,,,,,,,,,,,-5.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
VIJAYA,,,,,,-0.02,,,,2026-07-13,,,,,,,,,,,,3.9,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,MID,,,,,,,,,,0.0
ZFCVINDIA,,,,,,-0.54,,,,2026-07-13,,,,,,,,,,,,-5.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ZYDUSLIFE,,,,,,-1.69,,,,2026-07-13,,,,,,,,,,,,3.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
ECLERX,,,,,,2.54,,,,2026-07-13,,,,,,,,,,,,6.8,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,NEUTRAL,,MID,,,,,,,,,,0.0
AIAENG,,,,,,0.59,,,,2026-07-14,,,,,,,,,,,,0.4,,-25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.0,0.0,5.0,NEGATIVE,,LARGE,,,,,,,,,,-1.0
AFFLE,,,,,,-1.45,,,,2026-07-14,,,,,,,,,,,,3.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
APARINDS,,,,,,-1.82,,,,2026-07-14,,,,,,,,,,,,0.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ASIANPAINT,,,,,,-0.42,,,,2026-07-14,,,,,,,,,,,,-0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
BLS,,,,,,-2.55,,,,2026-07-14,,,,,,,,,,,,0.4,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.0,NEUTRAL,,MID,,,,,,,,,,0.0
BSE,,,,,,-0.3,,,,2026-07-14,,,,,,,,,,,,-0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,51.1,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
BEL,,,,,,-0.17,,,,2026-07-14,,,,,,,,,,,,0.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6,6.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
BIKAJI,,,,,,-1.13,,,,2026-07-14,,,,,,,,,,,,-0.6,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,MID,,,,,,,,,,0.0
BLUESTARCO,,,,,,1.75,,,,2026-07-14,,,,,,,,,,,,0.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
BRITANNIA,,,,,,-1.22,,,,2026-07-14,,,,,,,,,,,,-0.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
CAPLIPOINT,,,,,,1.62,,,,2026-07-14,,,,,,,,,,,,3.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
CEMPRO,,,,,,0.81,,,,2026-07-14,,,,,,,,,,,,0.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
DOMS,,,,,,-2.73,,,,2026-07-14,,,,,,,,,,,,0.4,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MID,,,,,,,,,,0.0
DIXON,,,,,,-0.93,,,,2026-07-14,,,,,,,,,,,,6.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ELGIEQUIP,,,,,,0.6,,,,2026-07-14,,,,,,,,,,,,0.4,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,NEUTRAL,,MID,,,,,,,,,,0.0
ENDURANCE,,,,,,-0.63,,,,2026-07-14,,,,,,,,,,,,-6.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
GABRIEL,,,,,,-1.3,,,,2026-07-14,,,,,,,,,,,,-6.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MEDANTA,,,,,,-0.54,,,,2026-07-14,,,,,,,,,,,,3.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
GRANULES,,,,,,0.88,,,,2026-07-14,,,,,,,,,,,,3.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
GRAVITA,,,,,,-1.85,,,,2026-07-14,,,,,,,,,,,,0.4,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MID,,,,,,,,,,0.0
HSCL,,,,,,1.25,,,,2026-07-14,,,,,,,,,,,,-0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
HINDZINC,,,,,,-0.88,,,,2026-07-14,,,,,,,,,,,,-0.1,,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.0,10.0,POSITIVE,,MEGA,,,,,,,,,,1.0
INDHOTEL,,,,,,-0.71,,,,2026-07-14,,,,,,,,,,,,-6.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
JSL,,,,,,2.62,,,,2026-07-14,,,,,,,,,,,,-0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
KPIL,,,,,,-3.17,,,,2026-07-14,,,,,,,,,,,,0.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
LODHA,,,,,,-4.29,,,,2026-07-14,,,,,,,,,,,,10.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
LUPIN,,,,,,-0.94,,,,2026-07-14,,,,,,,,,,,,3.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MRF,,,,,,-0.2,,,,2026-07-14,,,,,,,,,,,,-6.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MANKIND,,,,,,0.94,,,,2026-07-14,,,,,,,,,,,,3.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MARICO,,,,,,0.18,,,,2026-07-14,,,,,,,,,,,,-0.6,,-25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.0,0.0,5.0,NEGATIVE,,MEGA,,,,,,,,,,-1.0
MAXHEALTH,,,,,,-1.2,,,,2026-07-14,,,,,,,,,,,,3.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MSUMI,,,,,,-2.29,,,,2026-07-14,,,,,,,,,,,,-6.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MPHASIS,,,,,,-0.76,,,,2026-07-14,,,,,,,,,,,,6.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MCX,,,,,,3.93,,,,2026-07-14,,,,,,,,,,,,-0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NMDC,,,,,,1.02,,,,2026-07-14,,,,,,,,,,,,-0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NATIONALUM,,,,,,2.73,,,,2026-07-14,,,,,,,,,,,,-0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NAVINFLUOR,,,,,,-0.67,,,,2026-07-14,,,,,,,,,,,,-0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NETWEB,,,,,,-0.04,,,,2026-07-14,,,,,,,,,,,,6.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
OBEROIRLTY,,,,,,-0.45,,,,2026-07-14,,,,,,,,,,,,10.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ONGC,,,,,,0.18,,,,2026-07-14,,,,,,,,,,,,2.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.9,15.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
OFSS,,,,,,-0.85,,,,2026-07-14,,,,,,,,,,,,6.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
PAGEIND,,,,,,1.44,,,,2026-07-14,,,,,,,,,,,,-6.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
PATANJALI,,,,,,-0.32,,,,2026-07-14,,,,,,,,,,,,-0.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
RRKABEL,,,,,,-1.24,,,,2026-07-14,,,,,,,,,,,,0.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
SARDAEN,,,,,,-1.5,,,,2026-07-14,,,,,,,,,,,,-0.1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,NEUTRAL,,MID,,,,,,,,,,0.0
SOLARINDS,,,,,,0.72,,,,2026-07-14,,,,,,,,,,,,-0.1,,-25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.0,0.0,5.0,NEGATIVE,,MEGA,,,,,,,,,,-1.0
TBOTEK,,,,,,-4.03,,,,2026-07-14,,,,,,,,,,,,-6.8,,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,NEUTRAL,,MID,,,,,,,,,,0.0
TCS,,,,,,0.88,,,,2026-07-14,,,,,,,,,,,,6.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,31.2,8.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
TRENT,,,,,,-1.07,,,,2026-07-14,,,,,,,,,,,,-6.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
UNOMINDA,,,,,,-1.33,,,,2026-07-14,,,,,,,,,,,,-6.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
VIJAYA,,,,,,-0.45,,,,2026-07-14,,,,,,,,,,,,3.5,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,MID,,,,,,,,,,0.0
ZFCVINDIA,,,,,,-0.35,,,,2026-07-14,,,,,,,,,,,,-6.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ZYDUSLIFE,,,,,,0.2,,,,2026-07-14,,,,,,,,,,,,3.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
ECLERX,,,,,,3.33,,,,2026-07-14,,,,,,,,,,,,6.5,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,NEUTRAL,,MID,,,,,,,,,,0.0
AIAENG,,,,,,1.44,,,,2026-07-15,,,,,,,,,,,,0.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
AFFLE,,,,,,-1.08,,,,2026-07-15,,,,,,,,,,,,2.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
APARINDS,,,,,,3.98,,,,2026-07-15,,,,,,,,,,,,0.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ASIANPAINT,,,,,,1.1,,,,2026-07-15,,,,,,,,,,,,0.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
BLS,,,,,,1.07,,,,2026-07-15,,,,,,,,,,,,0.6,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.0,NEUTRAL,,MID,,,,,,,,,,0.0
BSE,,,,,,-1.01,,,,2026-07-15,,,,,,,,,,,,-0.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,53.0,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
BEL,,,,,,0.21,,,,2026-07-15,,,,,,,,,,,,0.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6,6.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
BIKAJI,,,,,,-0.12,,,,2026-07-15,,,,,,,,,,,,-4.0,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,MID,,,,,,,,,,0.0
BLUESTARCO,,,,,,0.44,,,,2026-07-15,,,,,,,,,,,,0.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
BRITANNIA,,,,,,0.61,,,,2026-07-15,,,,,,,,,,,,-4.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
CAPLIPOINT,,,,,,-0.39,,,,2026-07-15,,,,,,,,,,,,3.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
CEMPRO,,,,,,0.3,,,,2026-07-15,,,,,,,,,,,,0.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
DOMS,,,,,,-0.09,,,,2026-07-15,,,,,,,,,,,,0.6,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MID,,,,,,,,,,0.0
DIXON,,,,,,2.14,,,,2026-07-15,,,,,,,,,,,,5.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ELGIEQUIP,,,,,,-0.98,,,,2026-07-15,,,,,,,,,,,,0.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,NEUTRAL,,MID,,,,,,,,,,0.0
ENDURANCE,,,,,,2.43,,,,2026-07-15,,,,,,,,,,,,-5.3,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
GABRIEL,,,,,,8.48,,,,2026-07-15,,,,,,,,,,,,-5.3,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MEDANTA,,,,,,1.33,,,,2026-07-15,,,,,,,,,,,,3.8,,-25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.0,0.0,2.0,NEGATIVE,,LARGE,,,,,,,,,,-1.0
GRANULES,,,,,,0.04,,,,2026-07-15,,,,,,,,,,,,3.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
GRAVITA,,,,,,1.56,,,,2026-07-15,,,,,,,,,,,,0.6,,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,91.8,5.0,POSITIVE,,MID,,,,,,,,,,1.0
